145	 461.032770	 74.733298	 69.126527	 321.857083	 80.269098	 177.784343	 338.393511	 72.959004	 105.464085	 95.173175	 228.671119	 85.591983	 73.029976
146	 439.787616	 71.289464	 65.941062	 307.025375	 76.570165	 169.591745	 322.799777	 69.596932	 100.604125	 90.787437	 218.133574	 81.647762	 69.664633
147	 419.834728	 68.055106	 62.949357	 293.095827	 73.096225	 161.897474	 308.154554	 66.439363	 96.039779	 86.668468	 208.236991	 77.943455	 66.503992
148	 401.104508	 65.018942	 60.140978	 280.019850	 69.835160	 154.674691	 294.406757	 63.475282	 91.755126	 82.801901	 198.946848	 74.466139	 63.537029
149	 383.529024	 62.169960	 57.505737	 267.750019	 66.775143	 147.897199	 281.506525	 60.693940	 87.734626	 79.173710	 190.229451	 71.203202	 60.752981
150	 367.042427	 59.497487	 55.033763	 256.240364	 63.904708	 141.539606	 269.405525	 58.084916	 83.963215	 75.770304	 182.052140	 68.142421	 58.141419
151	 351.581263	 56.991236	 52.715540	 245.446587	 61.212809	 135.577442	 258.057184	 55.638168	 80.426379	 72.578583	 174.383441	 65.272014	 55.692291
152	 337.084700	 54.641347	 50.541948	 235.326218	 58.688854	 129.987249	 247.416849	 53.344069	 77.110201	 69.585989	 167.193181	 62.580688	 53.395960
153	 323.494663	 52.438405	 48.504280	 225.838716	 56.322732	 124.746634	 237.441896	 51.193429	 74.001396	 66.780533	 160.452556	 60.057661	 51.243228
154	 310.755929	 50.373460	 46.594254	 216.945526	 54.104827	 119.834298	 228.091790	 49.177508	 71.087332	 64.150816	 154.134175	 57.692680	 49.225346
155	 298.816151	 48.438024	 44.804023	 208.610105	 52.026026	 115.230058	 219.328111	 47.288024	 68.356034	 61.686031	 148.212075	 55.476028	 47.334024
156	 287.625854	 46.624080	 43.126167	 200.797914	 50.077716	 110.914834	 211.114543	 45.517146	 65.796185	 59.375965	 142.661715	 53.398519	 45.561423
157	 277.138394	 44.924065	 41.553694	 193.476388	 48.251774	 106.870640	 203.416851	 43.857492	 63.397114	 57.210989	 137.459961	 51.451494	 43.900155
158	 267.309894	 43.330868	 40.080024	 186.614897	 46.540562	 103.080555	 196.202829	 42.302120	 61.148784	 55.182046	 132.585049	 49.626806	 42.343270
159	 258.099158	 41.837810	 38.698981	 180.184680	 44.936907	 99.528693	 189.442239	 40.844510	 59.041772	 53.280630	 128.016547	 47.916808	 40.884242
160	 249.467571	 40.438632	 37.404774	 174.158780	 43.434086	 96.200164	 183.106739	 39.478550	 57.067243	 51.498770	 123.735301	 46.314330	 39.516954
161	 241.378995	 39.127476	 36.191986	 168.511968	 42.025807	 93.081032	 177.169804	 38.198523	 55.216931	 49.829007	 119.723387	 44.812664	 38.235681
162	 233.799652	 37.898866	 35.055551	 163.220662	 40.706189	 90.158271	 171.606641	 36.999083	 53.483110	 48.264368	 115.964051	 43.405539	 37.035074
163	 226.698004	 36.747691	 33.990741	 158.262846	 39.469742	 87.419720	 166.394101	 35.875238	 51.858564	 46.798341	 112.441651	 42.087099	 35.910136
164	 220.044638	 35.669182	 32.993146	 153.617985	 38.311343	 84.854036	 161.510596	 34.822335	 50.336566	 45.424855	 109.141598	 40.851883	 34.856209
165	 213.812143	 34.658896	 32.058656	 149.266944	 37.226221	 82.450649	 156.936006	 33.836035	 48.910844	 44.138252	 106.050296	 39.694804	 33.868949
166	 207.974995	 33.712696	 31.183443	 145.191903	 36.209932	 80.199717	 152.651598	 32.912299	 47.575561	 42.933262	 103.155085	 38.611121	 32.944315
167	 202.509444	 32.826731	 30.363947	 141.376282	 35.258341	 78.092081	 148.639937	 32.047369	 46.325282	 41.804982	 100.444186	 37.596427	 32.078543
168	 197.393401	 31.997422	 29.596855	 137.804661	 34.367601	 76.119223	 144.884812	 31.237749	 45.154956	 40.748853	 97.906641	 36.646620	 31.268136
169	 192.606334	 31.221439	 28.879090	 134.462704	 33.534139	 74.273224	 141.371151	 30.480190	 44.059885	 39.760636	 95.532267	 35.757888	 30.509840
170	 188.129165	 30.495691	 28.207790	 131.337094	 32.754631	 72.546730	 138.084954	 29.771672	 43.035705	 38.836393	 93.311602	 34.926689	 29.800633
171	 183.944177	 29.817306	 27.580300	 128.415463	 32.025995	 70.932907	 135.013214	 29.109393	 42.078363	 37.972466	 91.235859	 34.149735	 29.137709
172	 180.034922	 29.183617	 26.994152	 125.686326	 31.345366	 69.425413	 132.143859	 28.490748	 41.184097	 37.165460	 89.296878	 33.423971	 28.518463
